domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
atricure.com,"AtriCure, Inc.",-,http://www.atricure.com,1370,1001-5000,2000,Public Company,Medical Equipment Manufacturing,Mason,Ohio,United States,"AtriCure, Inc. provides innovative technologies for the treatment of Afib and related conditions. Afib affects more than 37 million people worldwide.   Electrophysiologists, cardiothoracic and thoracic surgeons around the globe use AtriCure technologies for the treatment of Afib, reduction of Afib related complications and post-operative pain management. AtriCure’s Isolator® Synergy™ Ablation System is the first medical device to receive FDA approval for the treatment of persistent Afib.   AtriC",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1370 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
inspiresleep.com,Inspire Medical Systems,-,http://www.inspiresleep.com,1337,1001-5000,2007,Public Company,Medical Equipment Manufacturing,St. Louis Park,Minnesota,United States,"Inspire Medical Systems, Inc. has developed the world’s first fully implanted neurostimulation device approved by the FDA for the treatment of Obstructive Sleep Apnea (OSA). The Inspire system uses well-established neurostimulation technologies and incorporates a proprietary algorithm that stimulates key airway muscles based on a patient’s unique breathing patterns. Inspire therapy is designed to reduce OSA severity and improve quality of life for patients living with this challenging condition.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1337 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
bvimedical.com,BVI Medical,-,http://www.bvimedical.com,1042,1001-5000,1932,Privately Held,Medical Equipment Manufacturing,Waltham,Massachusetts,United States,"At BVI, we are at the forefront of innovation in ophthalmic surgery, delivering cutting-edge solutions that enhance patient care and improve vision outcomes. With a global presence in over 90 countries, we tailor our eye care offerings to meet the unique needs of local markets, while contributing to the betterment of global eye health. Our commitment, promoting eye health through responsible practices.   We embrace change, constantly pushing boundaries and innovating to create meaningful impact ",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1042 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
bioventus.com,Bioventus,-,http://www.Bioventus.com,1145,1001-5000,-,Public Company,Medical Equipment Manufacturing,Durham,North Carolina,United States,"Bioventus®Inc. (Nasdaq: BVS) develops Innovations for Active Healing and its mission is to make a difference by helping patients resume and enjoy active lives. The Company has products focused in three vertical markets:  pain treatment, restorative therapies and surgical solutions.  Established in 2012, Bioventus is headquartered in Durham, NC. The company has more than 1,200 employees worldwide and its international headquarters is in Hoofddorp, The Netherlands.   Bioventus also has offices in ",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1145 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
envistaco.com,Envista Holdings Corporation,-,http://www.envistaco.com,2210,10001+,-,Public Company,Medical Equipment Manufacturing,Brea,California,United States,"Envista is a global family of more than 30 trusted dental brands, united by a shared purpose: to partner with professionals to improve lives. Envista helps its partners deliver the best possible patient care through industry-leading products, solutions, and technology. Our comprehensive portfolio covers a wide range of dentists' clinical needs for diagnosing, treating, and preventing dental conditions, as well as improving the aesthetics of the human smile.  Our differentiated combination of con",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2210 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
confluentmedical.com,Confluent Medical Technologies,-,http://confluentmedical.com,1586,1001-5000,1991,Privately Held,Medical Equipment Manufacturing,Scottsdale,Arizona,United States,"Confluent Medical Technologies applies materials science to MedTech innovation. Confluent specializes in expert design, development, and large-scale manufacturing of interventional catheter-based devices and implants. Our key capabilities include Nitinol components and tubing, balloon and complex catheters, high-precision polymer tubing, and implantable textiles. We operate in 8 state-of-the-art facilities across the United States and Costa Rica and currently employ over 2,000 employees. Conflue",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1586 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
acumed.net,Acumed,-,http://www.acumed.net,1079,201-500,-,Privately Held,Medical Equipment Manufacturing,Hillsboro,Oregon,United States,"What started as a small family business in 1988 has since evolved into a global market leader, providing orthopaedic and medical solutions that improve patient care around the world.  Our story begins in Butler, NJ, where Mary and Randy Huebner founded Accurate Machine and Design, also known as Acumed. With only one machinist on staff, Acumed was contracted to engineer implant prototypes for some of the biggest names in the industry.  After relocating to Oregon in 1991, we launched our first lin",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1079 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
tactilemedical.com,Tactile Medical,-,https://www.tactilemedical.com/,1083,1001-5000,1995,Public Company,Medical Equipment Manufacturing,St. Louis Park,Minnesota,United States,"Tactile Medical is one of the fastest growing companies in medical devices. As a leader in treatment options for lymphedema and venous ulcer therapies, Tactile Medical develops advanced home therapy devices to improve health and quality of life for patients with chronic swelling . Headquartered in Minneapolis, Minnesota, we advocate for patient access and serve tens of thousands of patients through a direct national network of product specialists and trainers, reimbursement experts, patient advo",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1083 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
pattersoncompanies.com,"Patterson Companies, Inc.",-,http://www.pattersoncompanies.com/,5886,5001-10000,1877,Public Company,Medical Equipment Manufacturing,St. Paul,Minnesota,United States,"Patterson strengthens the oral and animal health markets in North America and the United Kingdom. From small, private practices to large group networks and production operations, we guide our customers with bold solutions and a personal touch. We are much more than a distributor – we are an indispensable partner.  Patterson Dental has strengthened the dental industry since our company’s founding in 1877. Today, Patterson Dental continues to partner with dental practices of all sizes to provide e",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (5886 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
vareximaging.com,Varex Imaging Corporation,-,https://www.vareximaging.com/,1341,1001-5000,2017,Public Company,Medical Equipment Manufacturing,Salt Lake City,Utah,United States,"Our Mission: Through the talent of our people and vision of customers, we help improve and save lives throughout the world by making the invisible visible.  Our Vision: To be the preferred global partner for innovative x-ray imaging solutions.  Varex Imaging Corporation is the world’s largest independent supplier of medical X-ray tubes and image processing solutions. From medical imaging to cargo screening and border security, our components are used by X-ray imaging system manufacturers everywh",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1341 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
agilitihealth.com,Agiliti,-,https://www.agilitihealth.com,3116,5001-10000,1939,Public Company,Medical Equipment Manufacturing,Eden Prairie,Minnesota,United States,"Agiliti is a company of 5,500+ passionate equipment management experts who believe every interaction has the power to change a life. We’ve built a brand that’s dedicated to optimizing clinical outcomes while relentlessly improving economic outcomes for our customers.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (3116 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
glaukos.com,Glaukos Corporation,-,http://www.glaukos.com/,1093,1001-5000,1998,Public Company,Medical Equipment Manufacturing,Aliso Viejo,California,United States,"At Glaukos, our focus is to develop and lead the global ophthalmic market with novel therapies for the treatment of glaucoma, corneal disorders, and retinal diseases—therapies that advance the existing standard of care and enrich the lives and treatment alternatives for patients worldwide.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1093 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
freudenbergmedical.com,Freudenberg Medical,-,http://www.freudenbergmedical.com,1132,1001-5000,1849,Privately Held,Medical Equipment Manufacturing,Beverly,Massachusetts,United States,"Your medical device in safe hands.  Freudenberg Medical is a trusted strategic CDMO partner to medical device and pharmaceutical companies, committed to delivering high-quality medical devices, precision components, and custom tubing. We prioritize our customers’ success every step of the way – from ideation to market launch and volume production.   With over 2,900 associates across 12 global manufacturing sites in key MedTech hubs, we are where you need us. Leverage our extensive range of verti",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1132 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
werfen.com,Werfen North America,-,http://www.werfen.com/na,1928,1001-5000,1959,Privately Held,Medical Equipment Manufacturing,Bedford,Massachusetts,United States,"Werfen is a growing, family-owned, innovative company founded in 1966 in Barcelona, Spain.  We are a worldwide leader in specialized diagnostics in the areas of Hemostasis, Acute Care Diagnostics, Transfusion, Autoimmunity, and Transplant.  We operate directly in 30 countries, and in more than 100 territories through distributors. Our Headquarters are in Barcelona, Spain and our Technology Centers are located in the United States and Europe. Worldwide sales exceeded €2.2 billion in 2024, and our",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1928 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
ultradent.com,"Ultradent Products, Inc.",-,https://www.ultradent.com,1371,1001-5000,1978,Privately Held,Medical Equipment Manufacturing,South Jordan,Utah,United States,"Ultradent Products, Inc., is a leading developer of high-tech dental materials, devices, and instruments worldwide. Ultradent’s mission is to improve the level of dental health care and to make dental procedures more predictable and efficient. Consistent with its mission, Ultradent works to improve the quality of life and the health of individuals through financial and charitable programs.   Ultradent evolved from a dentist’s quest to create more effective dental products. Dr. Dan Fischer's desi",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1371 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
acelity.com,Acelity,-,http://www.acelity.com,1586,1001-5000,1976,Privately Held,Medical Equipment Manufacturing,San Antonio,Texas,United States,"Acelity is a global advanced wound care company, offering innovative solutions from the hospital to home that improve the lives of patients in more than 90 countries. Our mission is to change the practice of medicine with solutions that speed healing, create economic value and improve patients’ lives. Our shared values drive our company’s personality, culture and priorities by providing a framework for making decision: Customer First, Integrity, A Will to Win, One Acelity.   We are the undispute",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1586 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
lifescan.com,LifeScan,-,http://www.lifescan.com,1896,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Malvern,Pennsylvania,United States,"LifeScan is a global leader in blood glucose monitoring innovation and digital health technology and has a vision to create a world without limits for people with diabetes and related conditions.  More than 20 million people and their caregivers around the world count on LifeScan’s OneTouch brand products to manage their diabetes.  Together, LifeScan and OneTouch improve the quality of life for people with diabetes with products and digital platforms defined by simplicity, accuracy, and trust.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1896 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
lifenethealth.org,LifeNet Health,-,http://www.lifenethealth.org,1360,1001-5000,-,Nonprofit,Medical Equipment Manufacturing,Virginia Beach,Virginia,United States,"LifeNet Health pushes the boundaries of regenerative medicine to give healing every advantage. Finding a trusted resource to facilitate transplantation and cellular solutions is more vital than ever. LifeNet Health meets this need through a relentless forward focus, coupled with a higher standard – making us a top choice for global healthcare providers and scientific researchers. This has improved life for millions of patients. We back it all up by offering a world of support to everyone we serv",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1360 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
midmark.com,Midmark Corporation,-,http://www.midmark.com,1389,1001-5000,1915,Privately Held,Medical Equipment Manufacturing,Versailles,Ohio,United States,"Founded in 1915, Midmark Corporation designs the seamless clinical care experiences that millions of medical, dental and veterinary visits depend on every day. It does this through the design and manufacture of an ecosystem of products and solutions that harmonize space, technology and clinical workflow. To learn more about Midmark, visit midmark.com.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1389 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
a-dec.com,A-dec Inc.,-,http://www.a-dec.com,1134,1001-5000,1964,Privately Held,Medical Equipment Manufacturing,Newberg,Oregon,United States,"Innovation. Creativity. Evolution. If these are words you’re passionate about, we should chat. A-dec has a solid foundation and reputation for reliability, but we are in an exciting space. With our compass pointing toward the future, we are growing globally and pushing our boundaries. We are looking for some new teammates with a fresh perspective who know how to play nice, yet keep that competitive fire coursing through their veins.     We work hard, but acknowledge that work-life balance is fun",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1134 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
mtfbiologics.org,MTF Biologics,-,http://www.mtfbiologics.org,1259,1001-5000,1987,Nonprofit,Medical Equipment Manufacturing,Edison,New Jersey,United States,"MTF Biologics is a global nonprofit organization on the forefront of saving and healing lives through innovations in tissue and organ donation, transplantation, and research. Based in Edison, N.J. it is a national consortium comprised of leading organ procurement organizations, tissue recovery organizations and academic medical institutions. For more information, visit www.mtfbiologics.org.",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1259 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
bit.ly,Heraeus Medevio,-,https://bit.ly/heraeusmedevio,1124,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Minneapolis,Minnesota,United States,"At Heraeus Medevio, we improve lives by serving our customers to bring better medical devices to market, faster. The expertise and precision we bring to our products and processes can’t always be seen. But it can be felt. It can be trusted. By our partners and the patients who rely on them for lifesaving and life-changing medical devices.    As a full-service contract design, development, and manufacturing partner to medical device companies worldwide, we serve as an extension of their teams, su",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1124 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
nordsonmedical.com,Nordson MEDICAL,-,http://www.nordsonmedical.com,1014,1001-5000,-,Public Company,Medical Equipment Manufacturing,-,New Hampshire,United States,"Nordson MEDICAL is an industry-leading innovator in the medical device components industry. As a single-source partner, we enable our customers to save costs and speed time to market.  Comprised of 3 complementary divisions, we offer the highest-quality component technologies on the market, helping your team bring critical and complex devices to life.  • Fluid Components: Our Fluid Components division provides cost-effective solutions for connecting fluid management systems, ensuring seamless in",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (1014 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
numotion.com,Numotion,-,http://www.numotion.com,2055,1001-5000,2001,Privately Held,Medical Equipment Manufacturing,Brentwood,Tennessee,United States,"Numotion is the nation’s largest and leading provider of products and services to help individuals with mobility limitations maximize their health, personal independence, and actively participate in everyday life.   Through our collection of brands, we provide those living with disabilities greater independence. Numotion, the company works with clinicians and health plans to serve people living with disabilities with prescription-based products including individually configured Complex Rehab Tec",Before the Buyer Arrives — Seller Side,-,"Matched company filter for medtech/diagnostics parents at scale (2055 employees, industry='Medical Equipment Manufacturing', HQ United States). Segment requires $250M+ revenue and an announced separation/strategic-review signal — headcount/industry match is confirmed by this pull; the separation-announcement trigger itself is NOT yet verified per-company and must be checked against 8-K/press-release sources before this company is treated as qualified."
solventum.com,Solventum,https://www.linkedin.com/company/solventumhealth,https://www.solventum.com,11220,10001+,-,Public Company,Medical Equipment Manufacturing,-,-,United States,"At Solventum, we enable better, smarter, safer healthcare to improve lives. We never stop solving for you.",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
kerrdental.com,Kerr Dental,https://www.linkedin.com/company/kerrdental,https://www.kerrdental.com,770,1001-5000,-,Public Company,Medical Equipment Manufacturing,Brea,California,United States,"Kerr is a premier dental solutions provider committed to exceptional customer experience.  Kerr’s long history of innovation began in 1891 in Detroit, Michigan and expanded to the European Market in 1893.  Market leading brands include OptiBond, SonicFill, Harmonize, Maxcem Elite, K-Files, and CaviWipes.  For more information about Kerr, visit www.kerrdental.com.    For our full social media terms and conditions, please see https://p.widencdn.net/p9jlyz/Document7.docx .",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
united-imaging.com,United Imaging - North America,https://www.linkedin.com/company/united-imaging-healthcare-north-america,https://usa.united-imaging.com/news,277,10001+,2011,Public Company,Medical Equipment Manufacturing,Houston,Texas,United States,"At United Imaging, we develop and produce advanced medical products and IT solutions that cover the entire process of medical imaging diagnosis and treatment. Founded in 2011 with global headquarters in Shanghai, our company has subsidiaries and R&D centers across China, the United States, and other parts of the world. Our U.S. R&D facility opened in 2013 in Houston and was further established as the U.S. headquarters in 2018 with our service team and commercial organization in place. With a cut",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
highridgemedical.com,Highridge Medical,https://www.linkedin.com/company/highridgemedical,https://www.highridgemedical.com,390,1001-5000,2024,Privately Held,Medical Equipment Manufacturing,Westminster,Colorado,United States,"Highridge is committed to partnering with surgeons to drive innovation, with a strong portfolio including solutions for complex spine, motion preservation, and minimally invasive surgery.  Content on this channel is intended for a United States audience.",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
myairlife.com,AirLife,https://www.linkedin.com/company/myairlife,https://www.myairlife.com,974,5001-10000,1981,Privately Held,Medical Equipment Manufacturing,Grand Rapids,Michigan,United States,"AirLife is the global leader in consumable breathing products, specializing in respiratory care, anesthesia, and patient monitoring solutions. AirLife has brought together the most trusted brands in anesthesia and respiratory care, such as SunMed, Salter Labs, Ventlab, Ethox Medical, Westmed, Vital Signs and Ballard. Our family of brands offers a product portfolio that spans the continuum of care from first responder to home care, with safety, patient comfort, and clinical performance in mind. ",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
phchd.com,PHC Corporation of North America,https://www.linkedin.com/company/phcbiomed,https://www.phchd.com/us/biomedical,195,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Wood Dale,Illinois,United States,"PHC Corporation of North America (PHCNA) is headquartered in Wood Dale, IL and manufactures and markets PHCbi brand laboratory equipment.  PHCNA is a subsidiary of PHC Holdings Corporation of Tokyo, Japan, a global diversified life sciences, diagnostics, and medical device company. For more than 50 years, PHCNA has met the needs of pharmaceutical, biotechnology, hospital/clinical, and industrial customers, offering a unique perspective on scientific research. We play a critical role in global pr",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
nsm-seating.com,National Seating & Mobility,https://www.linkedin.com/company/national-seating-and-mobility,https://www.nsm-seating.com,1425,1001-5000,1992,Privately Held,Medical Equipment Manufacturing,Franklin,Tennessee,United States,"NSM provides 360-degree Complete Mobility Solutions, from customizing wheelchairs to installing chair lifts or repairing your equipment. No matter what you need, we have innovative products and a reliable team of experts to keep you moving so you can enjoy life to the fullest - wherever it takes you.  We build the right chairs for people with severe physical challenges. Many are children with birth defects, such as Cerebral Palsy, Muscular Dystrophy and Spina Bifida. We also serve teens, adults ",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
accumedcorp.com,AccuMED Corp.,https://www.linkedin.com/company/accumed-corp.,https://www.accumedcorp.com,667,1001-5000,1994,Privately Held,Medical Equipment Manufacturing,Mocksville,North Carolina,United States,"AccuMED Corp is a contract manufacturing partner to major medical device companies, providing exceptional, customer-centric solutions of the highest quality on time and at competitive prices. We become a virtual extension of our customers by offering complete solutions to their product changes from design to production to delivery.  For more information please go to www.accumedcorp.com",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
euroimmun.us,Euroimmun US,https://www.linkedin.com/company/euroimmun-us,https://www.euroimmunus.us,85,1001-5000,1987,Public Company,Medical Equipment Manufacturing,Mountain Lakes,New Jersey,United States,"Euroimmun is one of the world’s leading companies in laboratory diagnostics. As part of Revvity, we work together with Immunodiagnostic Systems (IDS) and over 3,500 colleagues in almost 20 countries to improve diagnostics worldwide. We develop innovative test systems, automation solutions, and software for medical laboratories.   Our goal: to make diagnostics more accurate, efficient, and meaningful – for better patient care. Everyday, we are driven by a strong team spirit, scientific curiosity,",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
moticdigitalpathology.com,Motic Digital Pathology,https://www.linkedin.com/company/moticpathology,https://moticdigitalpathology.com,13,1001-5000,1988,Privately Held,Medical Equipment Manufacturing,Emeryville,California,United States,"Streamline your workflow using digital solutions that are approachable, cost-effective, and easy to implement. With direct manufacturing and 24/7 service and support, Motic's scanners and software drive faster, more reliable, and more efficient work in healthcare, research, and education.   Motic Digital Pathology is a division of global microscopy company, Motic. Motic has been a leader in the field of optics since 1988, with over 3000 employees around the world.",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
resolvesurg.com,Resolve Surgical Technologies,https://www.linkedin.com/company/resolve-surgical-technologies,https://www.exalta.com,59,1001-5000,2022,Privately Held,Medical Equipment Manufacturing,Marquette,Michigan,United States,"Born from the fusion of Resolve, Tyber and Intech, EXALTA Group is a global solutions provider for the MedTech industry. Through its global Manufacturing Solutions and Integrated OEM Solutions business units, the company supports leading OEMs in delivering breakthrough medical devices that improve patient outcomes worldwide.",Before the Buyer Arrives — Seller Side,before-the-buyer-arrives-seller-side,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 1001+ employees as a scale proxy for '$250M+ revenue medtech/diagnostics parent'. Full universe at this filter per Blitz (total_results=36) — not a sample. Does NOT verify the separation/strategic-review announcement trigger; needs 8-K/press verification per company."
