domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
getinge.com,Getinge,https://www.linkedin.com/company/getinge,http://www.getinge.com,8983,10001+,-,Public Company,Medical Equipment Manufacturing,Göteborg,Västra Götaland,Sweden,"At Getinge, we are committed to meet today's health care challenges together with health care providers and be part of improving patients’ lives around the globe.  Our offering includes products and solutions for intensive care, cardiovascular procedures, operating rooms, sterile reprocessing and life science.  Our journey started in the village of Getinge on the Swedish west coast back in 1904. Today, our operations cover more than 40 countries and we have over 10 000 employees. Every single on",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (8983 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
ascensia.com,Ascensia Diabetes Care,https://www.linkedin.com/company/ascensia-diabetes-care,http://www.ascensia.com,1348,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Basel,Basel-Stadt,Switzerland,"Ascensia Diabetes Care is a global company dedicated to improving the lives of people with diabetes and helping empower them to take charge of their health and happiness. Our goal is to provide products and solutions that make a positive, daily difference for people with diabetes. We want to help make sure diabetes doesn’t get in the way of people’s future, enabling them to live richer lives.   At Ascensia Diabetes Care we want to serve the needs of patients through our innovation and specialize",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (1348 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
biotechhealthcare.com,Biotech Healthcare,https://www.linkedin.com/company/biotechhealthcare,http://www.biotechhealthcare.com,596,1001-5000,1999,Privately Held,Medical Equipment Manufacturing,Luzern,Luzern,Switzerland,"Biotech Healthcare Group, founded in 1999, manufactures and supplies a range of products in Ophthalmology, Dermatology, Orthopaedics & Urology verticals. We are one of the leading manufacturers and suppliers of intraocular lenses, ophthalmic solutions and diagnostic range of equipment for eye care industry with production capacity of over 2.4 million lenses per year.  With our sales and marketing Headquarters in Luzern, Switzerland, we have established research & development centers with state-o",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (596 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
frei-ag.de,FREI medical,https://www.linkedin.com/company/frei-medical-gmbh,https://www.frei-ag.de/impressum,738,11-50,1976,Public Company,Medical Equipment Manufacturing,Kirchzarten,Baden-Württemberg,Germany,"FREI medical is a specialist in designing and manufacturing physiotherapy and rehabilitation equipment since 1976. All FREI products are Made in Germany.   Our philosophy always combines design and functionality with the highest quality materials. FREI medical devices represent experience, knowledge and continuous dialog with our clients.   Our training equipment supports health, rehabilitation and unmatched safety. Since June 2019 FREI is a Member of ZimmerGroup. Together we offer almost 100 ye",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (738 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
lohmann-rauscher.com,Lohmann & Rauscher,https://www.linkedin.com/company/lohmann-&-rauscher,https://www.lohmann-rauscher.com,1393,5001-10000,-,Privately Held,Medical Equipment Manufacturing,Rengsdorf,Rheinland-Pfalz,Germany,"Lohmann & Rauscher (L&R) is a leading international supplier of high quality, future-oriented medical devices and hygiene products – ranging from conventional bandages to modern treatment and nursing systems. Created in 1998 from the merger of the two companies Lohmann Medical (founded in 1851) and Rauscher (founded in 1899), L&R has 170 years of expertise as a dependable partner and solution provider for its customers.  On our LinkedIn page we aim to inform you regularly about L&R and the topic",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Germany) at $100M-$500M US-revenue proxy scale (1393 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
ypsomed.com,Ypsomed AG,https://www.linkedin.com/company/ypsomed-ag,https://www.ypsomed.com/en/about-us,1369,1001-5000,1984,Public Company,Medical Equipment Manufacturing,Burgdorf BE,Bern,Switzerland,"Ypsomed is the leading developer and manufacturer of injection systems for the self-administration of liquid medication. As the reliable partner of pharmaceutical and biotech companies for more than 40 years, Ypsomed provides tailored selfcare solutions to meet specific needs. Backed by a proven track record, Ypsomed offers the most comprehensive and innovative platform portfolio for pens, autoinjectors, and on-body devices. Delivered with best-in-class execution and ready to integrate with digi",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Switzerland) at $100M-$500M US-revenue proxy scale (1369 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
dynavoxgroup.com,Dynavox Group AB,https://www.linkedin.com/company/dynavox-group,https://dynavoxgroup.com/,1054,501-1000,-,Public Company,Medical Equipment Manufacturing,Stockholm,Stockholm,Sweden,"Dynavox Group AB (publ) is the parent company for Tobii Dynavox, the global leader in assistive communication. Headquartered in Stockholm, and listed on Nasdaq Stockholm (DYVOX), Dynavox Group, together with its brands has over 700 employees and serves customers in 65+ countries.   Dynavox Group AB is the parent company of commercial brands Tobii Dynavox (communication aids), Acapela group (synthetic voice solutions) and Rehadapt (mounting solutions).   Our custom designed solutions enable peopl",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (1054 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
tobiidynavox.com,Tobii Dynavox,https://www.linkedin.com/company/tobiidynavox,http://www.tobiidynavox.com,933,501-1000,-,Public Company,Medical Equipment Manufacturing,Stockholm,Stockholm,Sweden,"Tobii Dynavox® is the market leader in assistive technology for communication. Our custom designed communication aids & corresponding support system enable people with disabilities such as cerebral palsy, ALS, autism, spinal cord injury & aphasia to communicate & live their lives to the fullest.  Our offering ranges from eye-controlled communication aids for speech generation to tools for the special education classroom. We empower people with disabilities to do what they once did, or never thou",The Import Without a Playbook,-,"Matched filter for medtech/diagnostics companies headquartered outside the US (HQ country: Sweden) at $100M-$500M US-revenue proxy scale (933 employees). Segment additionally requires a US subsidiary/affiliate structure and a recent FDA clearance, US expansion, or new US commercial hire — none of that is verified here; this pull only confirms 'non-US medtech parent of a plausible size', not the US-market trigger itself."
sdbiosensor.com,SD BIOSENSOR INC,https://www.linkedin.com/company/sdbiosensorkorea,https://sdbiosensor.com,345,501-1000,2010,Public Company,Medical Equipment Manufacturing,Suwon-si,Gyeonggi-do,South Korea,Continuous technological innovations for a global number 1 in-vitro diagnostics company,The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
implantcast.de,implantcast GmbH,https://www.linkedin.com/company/implantcast-gmbh,https://www.implantcast.de,335,501-1000,1988,Privately Held,Medical Equipment Manufacturing,Buxtehude,Lower Saxony,Germany,"implantcast GmbH - ein innovatives und mittelständisches Medizintechnikunternehmen im Wandel!   Seit 1988 bewegen mittlerweile über 800 Mitarbeitende die Welt der Endoprothetik in Buxtehude bei Hamburg. Mit stetigem Wachstum in den Bereichen der Entwicklung, Produktion und Vertrieb von Primär-, Revisions- und Tumorendoprothesen vereinen wir sämtliche Kompetenzen unter einem Dach. An erster Stelle steht für uns, jedem einzelnen Patienten auf seinem Weg zu unterstützen, indem wir qualitativ erstkl",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
asahi-intecc.co.jp,"ASAHI INTECC CO., LTD. - Medical Division",https://www.linkedin.com/company/asahi-intecc-medical-division,https://www.asahi-intecc.co.jp/en/medical/sp,194,501-1000,1976,Public Company,Medical Equipment Manufacturing,Seto,Aichi,Japan,"Your dreams Woven together.  Welcome to our OFFICIAL LinkedIn page of ASAHI INTECC Medical Division. We focus on developing products for PCI/ PTA/IVR/INR/Diagnostic devices. Our products are known for one-and-only technologies and “number one” products that meets the doctor needs to cure patients. Recently, we are expanding to new fields such as Gastrointestinal and Robotics.   In the beginning , we started out as a company of mini ropes in Japan. It gradually grew up to now where we sell one of",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
molnlycke.de,Mölnlycke Health Care DACH,https://www.linkedin.com/company/m-lnlycke-health-care-dach,https://www.molnlycke.de,71,5001-10000,-,Privately Held,Medical Equipment Manufacturing,Düsseldorf,North Rhine-Westphalia,Germany,"Mölnlycke ist ein weltweit führender MedTech-Anbieter von innovativen Lösungen im Gesundheitssektor, bei dem der Mensch im Mittelpunkt steht. Unsere Produkte und Lösungen werden von Krankenhäusern, Gesundheitsdienstleistern und Patient:innen in über 100 Länder verwendet und eingesetzt.",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
dioimplant.com,DIO Corporation,https://www.linkedin.com/company/dio-implant,https://www.dioimplant.com,179,501-1000,1983,Public Company,Medical Equipment Manufacturing,Busan,Busan,South Korea,"DIO Implant is a innovative & fast growing company with Full Digital Dental Solution.  With 33 years of experience in precision manufacturing technology, DIO Implants is being recognized for its superior technology and premium quality implant products globally, in more than 70 countries.   DIO Implant is primarily a manufacturer of dental implants, but its distinctive core competencies and competitiveness are based on digital workflow solution, represented by 100% digital guided implant solution",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
hospinorm.de,HOSPINORM Projects GmbH,https://www.linkedin.com/company/hospinorm-projects-gmbh,https://www.hospinorm.de,7,501-1000,-,Sole Proprietorship,Medical Equipment Manufacturing,Eschborn,Hesse,Germany,"HOSPINORM Projects is the exclusive distributor for medical equipment and technology for the United Arab Emirates, licensed from German tier1 medical technology OEMs.",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
kometdental.com,Komet Dental,https://www.linkedin.com/company/kometdental-global,https://www.kometdental.com/about-komet,13,1001-5000,1923,Public Company,Medical Equipment Manufacturing,Lemgo,North Rhine-Westphalia,Germany,"A Global Total Solutions Provider   Komet Dental is one of the world’s largest manufacturer of professional dental products and technologies, empowering dental professionals to provide better, safer and faster dental care.   Founded in 1923 by the Brasseler brothers, Komet Dental grew from a small company in Lemgo, Germany, into one of the most renowned providers in the dental sector. Today, our comprehensive range of high-quality instruments and services cover almost every need in the fields of",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
flemming-dental.de,Flemming Dental,https://www.linkedin.com/company/flemmingdental,https://www.flemming-dental.de,125,1001-5000,1998,Public Company,Medical Equipment Manufacturing,Hamburg,-,Germany,"Mit 36 Standorten in Deutschland ist Flemming Dental der führende Anbieter zahntechnischer Versorgungen „Made in Germany“. Durch das starke Netzwerk profitieren Sie von persönlichen Ansprechpartnern und einem umfangreichen Service vor Ort. Gemeinsam mit Ihnen gestalten wir die prothetische Zusammenarbeit einfach und effizient – für eine erstklassige Patientenversorgung. Mit dem gesamten Produktspektrum der Zahntechnik inklusive der Sondertechniken erhalten Sie erstklassige Qualität, jahrzehntela",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
createmedic.co.jp,"CREATE MEDIC CO.,LTD.",https://www.linkedin.com/company/create-medic,https://createmedic.co.jp,13,501-1000,1974,Public Company,Medical Equipment Manufacturing,-,-,Japan,"Create Medic Co., Ltd. is a company based out of Japan.",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
anest-iwata.co.jp,Anest Iwata - Medical Gas Pipeline Systems,https://www.linkedin.com/company/anest-iwata-medical-gas-pipeline-systems,https://www.anest-iwata.co.jp/english/compressor/megasy.html,-,1001-5000,1926,Public Company,Medical Equipment Manufacturing,Yokohama,-,Japan,"Anest Iwata was founded in 1926 with our core business being compressors, vacuums and spray guns.",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
stiegelmeyer-group.com,Stiegelmeyer Group International,https://www.linkedin.com/company/stiegelmeyer-group,https://www.stiegelmeyer-group.com,235,501-1000,1900,Privately Held,Medical Equipment Manufacturing,Herford,-,Germany,"Modern ideas from a single source: the Stiegelmeyer Group offers comprehensive solutions for health and nursing care  The Stiegelmeyer Group is a family-run company that offers comprehensive solutions in many areas of health and nursing care. As the German market leader, the company equips hospitals and nursing homes with modern beds, furniture and digital assistance systems. Its subsidiary Burmeier supports homecare with homelike beds for people in need of care. Lifestyle beds for private custo",The Import Without a Playbook,import-without-a-playbook,"Matched Blitz industry filter 'Medical Equipment Manufacturing', HQ in DE/JP/IL/KR, 501-10000 employees. Full universe at this filter per Blitz (total_results=15) — not a sample. Sources non-US PARENT companies only, not verified US subsidiaries; does not verify the FDA/US-expansion trigger. Every row needs a US-subsidiary-existence check before qualifying."
