company_id,company_name,domain,linkedin_url,industry,employees,size_band,blitz_revenue,segment,source,agent_verdict,agent_confidence,agent_reason,agent_model,agent_run,reason_trust
14402,Fencing Supply Group,fencingsupplygroup.com,https://www.linkedin.com/company/fencing-supply-group,Wholesale Building Materials,217,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Fence products distributor and manufacturer (building products),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14705,Ascendum USA,ascendummachinery.com,https://www.linkedin.com/company/ascendum-usa,Machinery Manufacturing,217,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Construction equipment dealer representing multiple brands — dealer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16231,CEC Controls Company,ceccontrols.com,https://www.linkedin.com/company/cec-controls,Motor Vehicle Manufacturing,217,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Automation partner providing solutions; systems integrator unclear.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19024,Alpine Lumber,alpinelumber.com,https://www.linkedin.com/company/alpine-lumber,Wholesale Building Materials,217,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials/lumber.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14322,Spartan Surfaces,spartansurfaces.com,https://www.linkedin.com/company/spartan-surfaces,Wholesale Building Materials,216,51-200,-,aftermarket-oems,repo_sourcing,NO,high,Flooring distributor and supplier (distribution model),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15659,"DCI, Inc.",dciinc.com,https://www.linkedin.com/company/dci-inc,Machinery Manufacturing,216,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Automation systems designer/builder; unclear catalogue depth.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11991,Argo Ai,argo.ai,https://www.linkedin.com/company/argo-ai,Motor Vehicle Manufacturing,215,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Autonomous vehicle OEM developer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17518,Millard Lumber Inc,millardlumber.com,https://www.linkedin.com/company/millard-lumber-inc-,Wholesale Building Materials,215,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Building supply and home decor retailer; retailer, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17567,McDonald Automotive,mcdonaldag.com,https://www.linkedin.com/company/mcdonald-automotive,Motor Vehicle Manufacturing,215,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Auto dealership group; retailer, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16702,Alliance Steel OKC,allianceokc.com,https://www.linkedin.com/company/alliance-steel-okc,Fabricated Metal Products,212,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Structural steel contractor/constructor; not manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10052,Merrill Steel,merrillsteel.com,https://www.linkedin.com/company/merrill-iron-&-steel-inc-,Fabricated Metal Products,211,201-500,-,casual-connections,repo_sourcing,NO,medium,"Steel fabrication job shop, contract work not catalog",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11905,LAcarGUY,lacarguy.com,https://www.linkedin.com/company/lacarguy,Motor Vehicle Manufacturing,211,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Automotive dealership group with 12 locations,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
13673,Wolf Outdoor Living,wolfhomeproducts.com,https://www.linkedin.com/company/wolfoutdoorliving,Wholesale Building Materials,211,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Building products brand (outdoor/kitchen/bath),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14225,Es,eswindows.com,https://www.linkedin.com/company/eswindows,Wholesale Building Materials,211,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Building products: windows and glass doors,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18600,The H+H Group,hhautomotive.com,https://www.linkedin.com/company/thehhgroup,Motor Vehicle Manufacturing,211,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Automotive dealership group. Independent reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14793,Revere Control Systems,reverecontrol.com,https://www.linkedin.com/company/revere-control-systems,Automation Machinery Manufacturing,210,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Automation EPC providing systems integration solutions. Service provider not product manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18409,"PDP Group, Inc.",pdpgroupinc.com,https://www.linkedin.com/company/pdp-group-inc.,Motor Vehicle Manufacturing,210,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Insurance tracking and title administration. Pure IT services.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21234,DuraLabel,duralabel.com,https://www.linkedin.com/company/duralabel-by-graphic-products,Business Supplies and Equipment,210,51-200,-,Components/Cleaning/Environmental,imts_exhibitor,NO,high,Education/non-profit excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11157,Burns And Roe Acquired By Power Engineers,powereng.com,https://www.linkedin.com/company/burns-and-roe,Industrial Machinery Manufacturing,209,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,Engineering and construction services - not a product manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12200,NexaMotion Group,nexamotiongroup.com,https://www.linkedin.com/company/nexamotiongroup,Motor Vehicle Manufacturing,209,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Aftermarket parts distributor/reseller group - no manufacturing,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16345,Hayward Lumber,haywardlumber.com,https://www.linkedin.com/company/haywardlumber,Wholesale Building Materials,209,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Building materials distributor (lumberyard, hardware).",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17984,"CKF, Co.",ckfco.com,https://www.linkedin.com/company/ckfco,Wholesale Building Materials,209,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Kitchen/countertop products, building",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18186,G&C Auto Body,gandcautobody.com,https://www.linkedin.com/company/gcautobody,Motor Vehicle Manufacturing,209,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Automotive collision repair; service bureau, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18211,"PrairieLand Partners, LLC",prairielandpartners.com,https://www.linkedin.com/company/prairieland-partners,Machinery Manufacturing,209,201-500,-,aftermarket-oems,repo_sourcing,NO,high,John Deere dealership; independent equipment dealer/reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14674,Winn-Marion Companies,winn-marion.com,https://www.linkedin.com/company/winn-marion-companies,Automation Machinery Manufacturing,208,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Automation/measurement products; unclear if manufacturer or distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17287,Sydenstricker Nobbe Partners John Deere,snpartners.com,https://www.linkedin.com/company/sydenstrickernobbepartners,Agriculture; Construction; Mining Machinery Manufacturing,208,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,John Deere equipment dealer group,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18484,Prospira America Corporation,prospira.us,https://www.linkedin.com/company/bridgestone-apm-company,Motor Vehicle Manufacturing,207,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,low,'Superior quality' mission statement too generic to verify.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11070,"Imeg, Formerly Kjww Non Active Page",imegcorp.com,https://www.linkedin.com/company/kjww-engineering-consultants,Industrial Machinery Manufacturing,206,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,UNSURE,low,Page redirects to other entity; insufficient current information available.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16396,"Shively Bros., Inc.",shivelybros.com,https://www.linkedin.com/company/shively-bros.-inc.,Motor Vehicle Manufacturing,206,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,low,Automotive company with minimal detail; unable to verify catalogue depth.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16624,The Bay Family of Companies,baycompanies.com,https://www.linkedin.com/company/the-bay-family-of-companies,Wholesale Building Materials,206,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Building materials supplier (insulation, doors, cladding).",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18595,Plaza Motors,plazamotors.com,https://www.linkedin.com/company/plaza-motors,Motor Vehicle Manufacturing,206,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Automotive dealership. Independent reseller, no manufacturing.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19478,Jones Junction,jonesjunction.com,https://www.linkedin.com/company/jones-junction,Motor Vehicle Manufacturing,206,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Auto dealership group — explicitly excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
13788,Falken Tire,falkentire.com,https://www.linkedin.com/company/falken-tire-corporation,Motor Vehicle Manufacturing,205,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Tire manufacturer (motor vehicle/automotive excluded),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14815,"Vac-Con, Inc",vac-con.com,https://www.linkedin.com/company/vac-con-inc,Machinery Manufacturing,205,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Truck-mounted custom vehicles. Heavy custom engineering focus may indicate lower standard catalogue breadth.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15174,Fabral,fabral.com,https://www.linkedin.com/company/fabral,Wholesale Building Materials,205,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials/products.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18102,"Albert Kemperle, Llc",kemperle.com,https://www.linkedin.com/company/albertkemperleinc,Motor Vehicle Manufacturing,205,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Auto paint distributor; reseller of other brands, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14563,NEFF Automation,neffautomation.com,https://www.linkedin.com/company/neff-automation,Industrial Automation,204,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Distributor of automation equipment — clear distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11695,Kauffman Tire,kauffmantire.com,https://www.linkedin.com/company/kauffman-tire,Automotive,203,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Tire retailer with service operations; not manufacturing,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15789,Northern Contours,northerncontours.com,https://www.linkedin.com/company/northern-contours,Wholesale Building Materials,203,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Laboratory countertops; building/architectural products.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16044,Uniden,uniden.com,https://www.linkedin.com/company/uniden,Communications Equipment Manufacturing,203,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Consumer electronics (scanners, radios, radar detectors); consumer retail excluded.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16144,Temperature Equipment Corporation,tecmungo.com,https://www.linkedin.com/company/temperature-equipment-corporation,Industrial Machinery Manufacturing,203,201-500,-,aftermarket-oems,repo_sourcing,NO,high,HVAC distributor of Carrier/Bryant brands; distributor/reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16603,Nbp Windows & Doors,nbpwindows.com,https://www.linkedin.com/company/nbpwindows,Wholesale Building Materials,203,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Vinyl window/door manufacturer. Building products excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16652,Arcadia,arcadiainc.com,https://www.linkedin.com/company/arcadia-inc-,Wholesale Building Materials,203,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Architectural building products (curtain wall, storefront). Building excluded.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17361,"DRT Holdings, LLC",drtholdingsllc.com,https://www.linkedin.com/company/drtholdingsllc,Machinery Manufacturing,203,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Precision tools and aerospace components, aerospace sector excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20050,Sands Chevrolet,sandschevrolet.com,https://www.linkedin.com/company/sands-chevrolet-az,Motor Vehicle Manufacturing,203,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Chevrolet dealership—independent dealer, vehicle OEM sales excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16596,Acorn Engineering Company,acorneng.com,https://www.linkedin.com/company/acorn-engineering-company,Wholesale Building Materials,202,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Stainless steel plumbing fixtures for institutional use. Building products excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17216,FAST Global Solutions. Inc.,fastsolutions.com,https://www.linkedin.com/company/fastglobalsolutions,Machinery Manufacturing,202,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Ground support equipment for aircraft, aerospace sector may be excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17492,Greenmark Equipment,greenmarkequipment.com,https://www.linkedin.com/company/greenmarkequipment,Machinery Manufacturing,202,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"John Deere dealership with 17 locations; equipment dealer, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18604,Paragon Honda,paragonhonda.com,https://www.linkedin.com/company/paragon-honda-inc,Motor Vehicle Manufacturing,202,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Honda dealership. Independent reseller, no manufacturing.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
10735,AHW LLC,ahwllc.com,https://www.linkedin.com/company/ahw-llc,Agriculture; Construction; Mining Machinery Manufacturing,201,501-1000,-,casual-connections,repo_sourcing,UNSURE,low,Small group of companies; insufficient detail on manufacturing vs distribution.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
12216,AVL in North America,avl.com,https://www.linkedin.com/company/avl-north-america,Motor Vehicle Manufacturing,201,501-1000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,low,"Engineering/testing center - primarily service, not product catalogue",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14042,All Weather Insulated Panels,awip.com,https://www.linkedin.com/company/all-weather-insulated-panels,Wholesale Building Materials,201,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Insulated metal panels (building products excluded),claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11714,Hanania Automotive Group,hananiaautos.com,https://www.linkedin.com/company/hanania-automotive,Motor Vehicle Manufacturing,200,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Dealership group; automotive sales/service not manufacturing,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14698,Cts Cement Manufacturing Corporation,ctscement.com,https://www.linkedin.com/company/cts-cement-manufacturing-corporation,Wholesale Building Materials,200,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Calcium sulfoaluminate cement — process manufacturing (cement) excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17499,Auto Lenders,autolenders.com,https://www.linkedin.com/company/autolenders-liquidation-center,Motor Vehicle Manufacturing,200,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Pre-owned dealership; retailer, not manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17530,Taylor Sudden Service Inc.,taylorsuddenservice.com,https://www.linkedin.com/company/taylor-sudden-service-inc,Machinery Manufacturing,200,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Forklift and generator parts distributor; explicitly distributor role.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14789,HMI Glass,hmiglass.com,https://www.linkedin.com/company/hmiglass,Wholesale Building Materials,199,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,Custom shower enclosures and glass. Custom/made-to-order focus suggests limited catalogue breadth.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14582,Womack Machine Supply,womack-machine.com,https://www.linkedin.com/company/womack-machine-supply,Automation Machinery Manufacturing,198,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Hydraulic/pneumatic equipment distributor — clear distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14762,Eagle Technologies,eagletechnologies.com,https://www.linkedin.com/company/eagle-technologies-group,Automation Machinery Manufacturing,198,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Residential building products (soffit, fascia, trim) — building materials",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15325,Eagle Materials,eaglematerials.com,https://www.linkedin.com/company/eagle-materials,Wholesale Building Materials,198,1001-5000,1400000000,aftermarket-oems,repo_sourcing,NO,high,Building materials/products.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16585,Fishman Flooring Solutions,lfishman.com,https://www.linkedin.com/company/l.-fishman-&-son-inc.,Wholesale Building Materials,198,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Flooring products distributor. Building materials distributor excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19046,Apple Autos,appleautos.com,https://www.linkedin.com/company/apple-autos,Motor Vehicle Manufacturing,198,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Automotive sales and service. Dealership/retail business.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19662,Camelback Toyota,camelbacktoyota.com,https://www.linkedin.com/company/camelback-toyota,Motor Vehicle Manufacturing,198,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Auto dealership — explicitly excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20357,Quality Manufacturing Corporation,qualitymfgcorp.com,https://www.linkedin.com/company/quality-manufacturing-corp,Industrial Machinery Manufacturing,198,501-1000,-,aftermarket-oems,repo_sourcing,UNSURE,low,"Industrial machinery company, insufficient detail provided",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12106,[HOONIGAN],hoonigan.com,https://www.linkedin.com/company/hooniganind,Automotive,197,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,medium,Entertainment/content company with aftermarket focus; not manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
13518,ICR Services,icrservices.com,https://www.linkedin.com/company/icrservices,Industrial Automation,197,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Industrial services company (repair, MRO, engineering services, excluded)",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17123,ALLIANCE DOOR PRODUCTS,alliancedoorproducts.com,https://www.linkedin.com/company/alliance-door-products,Wholesale Building Materials,197,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Wholesale distributor of building products and hardware,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18648,"Crain Automotive Holdings, LLC",crainteam.com,https://www.linkedin.com/company/crainautomotiveholdings,Motor Vehicle Manufacturing,197,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,Automotive dealership group. Independent reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18814,Bill Jacobs Motorsport,billjacobs.com,https://www.linkedin.com/company/billjacobsmotorsport,Motor Vehicle Manufacturing,197,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Luxury car dealership - excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19691,Mike Thompson\'s Rv,mikethompson.com,https://www.linkedin.com/company/mike-thompson's-rv,Motor Vehicle Manufacturing,197,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"RV dealership — dealer of recreational vehicles, not manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
10177,Fathom Digital Manufacturing,fathommfg.com,https://www.linkedin.com/company/fathommfg,Industrial Machinery Manufacturing,196,501-1000,-,casual-connections,repo_sourcing,UNSURE,medium,"Contract manufacturer, service bureau with multiple technologies",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11760,Hennessy Automobile Companies,hennessyautocareers.com,https://www.linkedin.com/company/hennessy-automobile-companies,Automotive,196,1001-5000,-,ivt-expo-off-highway,repo_sourcing,NO,high,Luxury dealership group; automotive sales/service not manufacturing,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15350,Galleher,galleher.com,https://www.linkedin.com/company/galleherllc,Wholesale Building Materials,196,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials/products.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17406,Tibbetts Lumber Co. Llc,tibbettslumber.com,https://www.linkedin.com/company/tibbetts-lumber,Wholesale Building Materials,196,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials and truss supply distributor,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20275,Conicelli Autoplex,conicelli.com,https://www.linkedin.com/company/conicelli-autoplex,Motor Vehicle Manufacturing,196,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Auto dealership—independent dealer, vehicle OEM sales excluded",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11880,"Sewell Family Of Companies, Inc",teamsewell.com,https://www.linkedin.com/company/the-sewell-family-of-companies,Motor Vehicle Manufacturing,195,501-1000,-,ivt-expo-off-highway,repo_sourcing,NO,high,"Dealership group with Ford, Lincoln, Cadillac brands",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16265,Johnson Equipment Company,jequip.com,https://www.linkedin.com/company/johnson-equipment-company,Wholesale Building Materials,195,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Industrial door and dock equipment provider; unclear if manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15009,Southeastern Equipment Company,southeasternequip.com,https://www.linkedin.com/company/southeasternequip,Machinery Manufacturing,194,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Case construction equipment dealer and Kobelco dealer. Equipment reseller not manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15679,"Smith Power Products, Inc.",smithpowerproducts.com,https://www.linkedin.com/company/smith-power-products,Motor Vehicle Manufacturing,194,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Kubota equipment dealership; independent equipment reseller.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15737,"Atlas Machine & Supply, Inc",atlasmachine.com,https://www.linkedin.com/company/atlas-machine-and-supply-inc,Machinery Manufacturing,194,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Automation systems integrator; unclear if catalogue products.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18590,Carlisle Architectural Metals,mtl-holdings.com,https://www.linkedin.com/company/cametal,Wholesale Building Materials,194,501-1000,-,aftermarket-oems,repo_sourcing,NO,high,"Architectural metals manufacturer. Building products, excluded.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15033,EOSYS,eosysgroup.com,https://www.linkedin.com/company/eosysgroup,Automation Machinery Manufacturing,193,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Manufacturing systems integrator for automation and control upgrades. Service provider not manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16780,D&W Diesel Inc.,dwdiesel.com,https://www.linkedin.com/company/d&w-diesel,Motor Vehicle Manufacturing,193,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Diesel engine components distributor/remanufacturer; primarily reseller,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19804,Fred Haas Toyota World,fredhaastoyota.com,https://www.linkedin.com/company/fred-haas-toyota-world,Motor Vehicle Manufacturing,193,201-500,-,aftermarket-oems,repo_sourcing,NO,high,"Toyota dealership group (Spring TX) — vehicle retailer, not manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
12244,Ridgeview Industries,ridgeviewindustries.com,https://www.linkedin.com/company/ridgeview-industries,Motor Vehicle Manufacturing,192,501-1000,-,ivt-expo-off-highway,repo_sourcing,UNSURE,medium,Metal stamping/welding contract manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14667,Quickparts,quickparts.com,https://www.linkedin.com/company/quickparts-com,Industrial Machinery Manufacturing,192,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,3D printing service bureau; spec says UNSURE for service bureaus,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14846,LINAK U.S.,linak-us.com,https://www.linkedin.com/company/linak-u-s-inc-,Industrial Machinery Manufacturing,192,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Linear actuators for multiple sectors. Hospital beds/lifts could be patient-care medical device exclusion.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15912,ESCO Automation,theescogroup.com,https://www.linkedin.com/company/escoautomation,Automation Machinery Manufacturing,192,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Building materials retailer/lumber yard.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
16391,Greenfiber,greenfiber.com,https://www.linkedin.com/company/greenfiber,Wholesale Building Materials,192,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Cellulose insulation. Building products category excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16568,Eckart Supply,eckart.com,https://www.linkedin.com/company/eckartsupply,Wholesale Building Materials,192,201-500,-,aftermarket-oems,repo_sourcing,NO,high,Electrical/HVAC/plumbing distributor. Distributor excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17369,Aisin Texas Corporation,aw-texas.com,https://www.linkedin.com/company/aw-texas,Motor Vehicle Manufacturing,192,1001-5000,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Transmission manufacturer, unclear if broad catalogue or single component",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19522,Illini Electric Motorsports,illinielectricmotorsports.com,https://www.linkedin.com/company/illini-electric-motorsports,Motor Vehicle Manufacturing,192,201-500,-,aftermarket-oems,repo_sourcing,NO,high,University formula car team — education/non-profit excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20234,Viking Supplynet,supplynet.com,https://www.linkedin.com/company/viking-supply-net,Wholesale Building Materials,192,1001-5000,-,aftermarket-oems,repo_sourcing,NO,high,Fire sprinkler products distributor—independent distributor/reseller excluded,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
22014,Concepts NREC,conceptsnrec.com,https://www.linkedin.com/company/concepts-nrec,Mechanical Or Industrial Engineering,192,51-200,-,Software,imts_exhibitor,UNSURE,medium,Engineering services firm; unclear if they manufacture and sell products or only provide consulting.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16125,"Chelsea Building Products, Inc",chelseabuildingproducts.com,https://www.linkedin.com/company/chelsea-building-products,Wholesale Building Materials,191,201-500,-,aftermarket-oems,repo_sourcing,NO,high,PVC profiles for windows/doors/siding; building products excluded.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16290,Lou-Rich,lou-rich.com,https://www.linkedin.com/company/innovance-inc--lou-rich-inc--,Industrial Machinery Manufacturing,191,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,Metal fabrication and precision machining; contract manufacturing.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17307,Jonathan Engineered Solutions,jonathanengr.com,https://www.linkedin.com/company/jonathan-engineered-solutions,Industrial Machinery Manufacturing,191,201-500,-,aftermarket-oems,repo_sourcing,UNSURE,medium,"Component manufacturer, military/aerospace customer base, excluded sector",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11120,Jbt Marel A&b Process Systems,abprocess.com,https://www.linkedin.com/company/jbtmarel-a-and-b-process-systems,Machinery Manufacturing,190,201-500,-,industrial-mfg-plm-cad,repo_sourcing,NO,high,Process systems for dairy/food/pharma/water - process manufacturer exclusion.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
